"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200"
0,0,0,0,0,0,0,7.5694902,1.8394193,7.4069207,0.0462265,11.20816902,13.68672,19.854537,39.271177,30.09422,62.88562,32.7997,68.24276,35.45476,36.3399,58.4857,28.13476,58.15852,30.01926,61.90706,31.88306,32.4995,65.88665,34.3338,208.70655,147.96556,275.76694,171.25554,388.69318,6597.505,3375.973,9329.883,6417.694,13370.737,12161.755,4682.195,45262.162,7362.27,3427.6846,620.8786,3279.703,8097.471,5135.972,10473.214,5557.857,14833.404,5519.421,3353.994,6920.122,3506.698,6809.469,1594.7507,2926.0426,1326.3838,1336.849,31236.9015,15700.928,367864.3,122789.682,35496.613,19753.455,18560.525,67457.77,31904.06,33556.021,12930.03,37067.67,33174.48,38072.4,46956.7,19245.42,45789.938,39450.98,56419.41,309844.34,362686.7,1423201.1,589631.6,1302872.1,463531.3,303268.1,641743.8,199706.94,259204.26,503089.4,1085448.3,266814.5,533431.4,1032111.8,760074.8,1437804.1,711516.3,2104360.9,4260886.9,668869.4,398630.5695,108772.3,28324.9293,1356.55,174440.027,320690.11,902919.1,1547041.8,611139.6,1012363.9,1111696,9598.75,0,293293.6,1260010.13,353387.3,661195.78,399781.3,1902663.19,1152685.01,0,29283.0967,4739.277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,3.022149,4.894682,0.005510381,6.4547738,6.856046,13.33568,28.70048,15.04711,31.44281,16.39985,34.12138,17.72738,18.16995,31.07309,14.06738,29.07926,15.00963,30.95353,15.94153,16.24975,33.04551,17.1669,93.58174,66.47887,136.25296,70.62218,70.84821,2684.37,1610.157,3479.786,2628.74,7595.854,8009.898,3985.4,24210.244,4514.271,7629.376,310.4393,1593.988,3676.189,2573.888,5574.878,3783.271,7746.333,3929.191,2240.454,3460.061,1649.792,3552.676,1031.317,1363.8817,634.5866,668.4245,1355.3578,797.5743,230121.154,208828.4,108424.58,36822.8,22029.97,45197.43,24793.85,24814.96,6694.833,15627.211,13755.62,20772.36,33155.71,12450.79,25504.26,24513.14,25675.86,209607.73,194101.2,720424.1,443836,446565.5,117752.1,124982.4,326640.5,145491,74256.19,69719.47,217123.74,157258.6,73661.24,158442.42,169388.2,530718.8,277487.8,1766160.7,6347516,237944.2,200032.2,0,0,0,0,0,0,269003.3,328347.8,620881,418260.7,606509.2,84694.19,0,61863.45,120032.4,197961.85,92715.45,1000627.2,690312.8,158019,15552.41,61.6185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.9801104,5.155828,3.90652172,0.4104365,11.275744,7.502738,13.69059,28.73986,15.04711,31.44281,16.39985,34.12138,17.72738,18.16995,31.27451,14.06738,29.07926,15.00963,30.95353,15.94153,16.24975,33.09823,17.1669,100.16477,66.47887,136.25296,69.76381,70.84821,2596.1094,1629.386,2810.518,1207.033,7676.175,8262.889,4130.109,12926.151,3999.342,11642.195,310.4393,2625.573,5097.374,2573.888,5318.294,3796.024,7746.333,3929.191,2654.163,4852.892,3579.612,3697.632,943.7222,1368.7713,663.1919,579.7653,1236.0824,797.843,6653.7366,80501.02,133906.68,223656.9,253291.1,94414.31,21999.96,25559.93,8135.52,24457.43,15064.64,19555.1,37574.42,17396.99,41484.23,23776,26057.76,223784.69,223071,449016.8,311691.3,438139.3,169179.9,158529.9,286112.1,96953.75,92652.61,52637.84,129763.5,63272.74,67619.58,180516.94,244007.3,468066.5,227523.5,627160.8,498916.8,560934,416166.7,0,0,0,0,0,0,0,645143.2,339590.41,50054.26,942589.3,237696.3,589808.9,279165.53,107940.8,567259.8,590584.6,234483.81,223681.81,202080.3,275010.58,896.4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6.093196,10.754209,6.91971907,7.138279,25.959992,17.989441,27.38118,57.47972,30.09422,62.88562,32.7997,68.24276,35.45476,36.3399,64.12661,27.81762,55.88388,30.01926,61.90706,31.88306,32.4995,66.8384,34.3338,187.55057,132.95774,272.50592,139.52762,141.69642,4492.5122,3125.936,4938.333,2206.008,282064.591,281194.948,9512.007,37987.729,76240.77,29329.374,4905.82,6677.386,12458.257,5205.592,10660.479,6710.65,15335.694,7859.605,8018.705,16295.507,8091.361,14190.072,1345.5693,2747.5406,1349.8131,1334.4811,2922.5523,1595.686,35681.1672,307408.5,470729.68,372871.8,1483287.3,573060.11,67438.5,68066.85,23487.8,57960.55,39398.8,61194.26,126660.25,94760.31,348514.82,260676.94,460620.6,1044878.1,789296.4,1188054,855948.8,1146712.6,421343,499346.1,280816.78,94585.48,215432.12,114646.98,284855.6,135299.19,179791.97,1063374.5,558788.3,1252886.8,874399.2,1168870.9,447982.9,314483.9,621374.1,3516.274,0,0,0,0,0,0,173266.7,1772806.2,76352.68,159448.42,261984.9,3909087.1,1852964.98,157233.28,384999.12,187582.39,419485.53,575719.13,207507.83,280751.14,328317.2,463112.64016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,3.096276,4.649343,3.684638,5.944574,12.979996,11.27908,13.69059,28.73986,15.04711,31.44281,16.39985,34.12138,17.72738,18.16995,33.61116,14.06738,28.62507,15.00963,30.95353,15.94153,16.24975,33.4192,17.1669,80.14948,66.47887,136.25296,69.76381,70.84821,767.2461,1092.304,109512.852,3983.915,8104.859,7663.004,3566.018,7405.483,15947.67,22008.389,11372.54,4445.761,9020.939,3107.925,5471.423,2785.398,6884.473,3960.875,4023.492,8159.771,4132.852,6843.675,653.6498,1373.9711,635.9543,722.954,1574.3293,797.843,24518.5176,50498.08,537127.5,98985.65,254824.5,967605.4,52364.2,56678.23,16958.76,27402.02,27985.32,27626.4,97687.57,184884.1,643397.6,250893.1,211276.6,508283.4,302395.7,1051555.4,1431710,1590233.4,344664.9,425547,194102.61,34372.06,125869.89,50882.63,102019.52,41385.06,349261.1,1235464.8,443720.8,1089171,431308.8,645483.1,312551.8,182599.7,209010.9,58025.79,167.5892,6.786474,31.02118,0,0,0,0,130562.4,63956,25651.778,121248.8,85038.47,555699.4,179812.1,129616.51,10787.31,236148.1,187573.6,88540.93,271317,483262.5,448790.1,524.0578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2.2324932,10.847394,9.031426,12.271298,29.828536,26.40501,27.38118,57.47972,30.09422,62.88562,32.7997,68.24276,35.45476,36.3399,67.98474,28.13476,58.15852,30.01926,61.90706,31.88306,32.4995,66.8384,34.3338,125.40974,132.95774,272.50592,139.52762,141.69642,669.59146,2187.048,8149.801,11877.91,22127.54,13291.25,3984.619,6281.438,15647.139,493846.12,25584.62,24885.82,21143.699,7619.084,13613.626,5570.796,11573.761,7277.858,8048.53,15476.912,6565.639,4282.7228,1357.0944,2722.485,1387.0579,3339.0431,3312.1178,1595.686,82384.1496,78599.45,489049.29,260294.9,391059.1,3331986.4,705486,350973.86,51390.36,94655.62,101061.87,277126.47,4222293.72,2527254,3184113.3,539716.2,533845.7,2092675.6,892010.4,2595924.8,1396020.7,1714465.1,843536.8,838850.6,660394.4,298082,543972.35,72320.93,161597.64,63429.48,520677.7,1366238.5,695028.6,2115915.7,1000536.4,1317323.88,493978.8,826034.5,529738.09,30415.471,274045.91,40675.16403,773.9997,0,0,0,0,2256.984,384142.8,303740.62654,331623.2,53269.92,340437.04,1122418.1,4618503.42,139740.86,410865.56,393761.64,792895.6,385370.14,306468.4,1000125.2,179342.73,46620.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.1944841,5.106266,4.68522,5.97689,16.779886,13.23628,13.69059,28.73986,15.04711,31.44281,16.39985,34.12138,17.72738,18.16995,33.72751,14.06738,29.07926,15.00963,30.95353,15.94153,16.24975,33.4192,17.1669,56.96561,66.47887,135.27766,69.76381,70.84821,144.92781,581.3134,4470.671,6561.815,11574.552,6112.589,1470.306,2238.2141,7600.961,21170.187,654237.9,7024.511,15193.797,3827.699,60331.881,13144.12,5586.103,3215.2,3706.205,5757.188,1497.062,1668.0515,678.5472,1373.9711,695.3199,3318.821,5375.714,1196.642,17545.492,5063.132,25223.696,133590.3,217565.3,650008.8,444250.2,476214.1,114771.4,135799.23,102036.2,663246.3,7299529,1592868,2254160.4,714551.2,555368.1,1016229.2,520170.2,1175375.7,588034.4,633211,328901.9,368870.4,520439.1,122921.3,286801.27,59365.55,117616.58,15450.23,66741.73,596269,254433.5,802275.9,557159.5,566012.4,20287.63,244307.4,235037.7,92438.25,511619,86664.44,8706.001,0,0,0,0,0,0,0,0,0,5846.173,72761.48,713579.65,10494.44,23153.273,124223.583,12423.18,302706.34,337661.6,640804.7,241328.6,239245,21536.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5.709597,5.305622,9.952648,35.159587,26.47256,27.38118,57.47972,30.09422,62.13494,32.7997,68.24276,35.45476,36.3399,66.96133,28.13476,58.15852,30.01926,61.90045,31.88306,32.4995,66.8384,34.3338,71.62288,59.13429,214.07775,189.83854,158.13475,329.69676,375.9334,2071.6104,2466.8722,11068.6413,9650.718,1871.7337,3683.7471,2782.546,40453.154,18316.052,7446.409,40466.81,11544.154,26760.173,9505.893,11629.936,5906.918,5814.229,6727.833,3174.804,3796.3448,1357.0944,2747.9422,1390.6398,4352.078,18316.479,8634.377,18569.262,9384.108,135751.164,371535.5,474235.3,1126267.7,937000.1,1710752.1,599103.4,737640.8,833978.4,1963573.5,6462855,3326516,7676006,3100540,1683907.9,3024400.4,1620877,2599918.9,1180045.4,1127927.3,576318.7,577881.4,876482.8,1104815.2,2357636.7,495213,1054863.08,766055.86,101253.92,561032.88,477553.2,1154616.4,883737.5,826383.82,81752.82,122190.27,1338989.7,2602755.1,4233557.9,1627693.2,2120083.1,430933.1,0,0,0,0,0,0,0,0,0,0,82233.88,7904.833,40817.56944482,11332.19,26349.1167,1326286.89,1391727.75,1227123.6,1368489.2,2835870.1,338084.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.5780144,2.947453,18.182442,13.23628,13.69059,28.73986,15.04711,27.68409,16.39985,34.12138,17.72738,18.16995,33.56224,14.06738,29.07926,14.69896,30.44123,15.94153,17.01318,131.08895,17.1669,35.24181,18.07226,137.53906,96.61459,97.01195,200.53748,102.5766,929.0873,918.4542,59218.2957,1818.9907,835.4108,2133.8441,1505.79,12833.375,3736.661,6321.307,16849.862,5595.764,23132.802,3521.75,5822.686,2953.459,2443.624,3132.578,1587.402,2540.5371,678.5472,1373.9711,702.4999,4416.011,9706.807,4591.867,8957.453,239317.7,394267.9,165569.9,156325,680929.3,664028.6,974552.1,303523.9,586808.3,533508.2,919045.8,2932173,1523150,3107079,850572.4,528641.2,1342285,838238.2,1394537.9,370007.1,344648.9,194700.3,195241.2,343678.5,778404.1,7164358,1328130,2807084.9,1120837,656921.5,86250.52,63570.93,173564.28,227058.9,253120.82,31863.16,20462.16,410023.45,563734.7,1220117,2433280,2068223,0,0,0,0,0,0,0,0,2421.867,5290.746,0,0,0,0,1.293787,118473.1,101101.8,25701,228694.47,225248.9,624960.6,991480.5,379303.3,0,0,0,0,1106.597,483.4026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.54248373,0.8916464,18.88128,13.23628,13.69059,28.73986,14.41588,24.973644,16.39985,34.12138,17.72738,18.16995,31.49096,14.06738,29.07926,13.95374,210.11883,35.94296,109.1535,355.65436,17.1669,69.80137,32.01495,184.3289,96.61459,98.11636,200.70838,102.5766,1234.215,918.4542,1874.116,1816.9324,835.4108,2359.894,1291.848,3552.564,5464.473,13456.25,15253.636,9023.446,55180.43,4355.323,38223.425,2953.459,2707.963,3132.578,1587.402,2829.797,678.5472,1373.9711,1600.871,5013.505,31382.994,4591.867,327537.016,724975.3,806641.4,117799.6,176304.3,689078.4,559066.6,802373.7,172548.3,594776.1,603979.1,1165558,3289340,1736459,3645612,799701.7,558477.6,1347874.4,892600.2,1195662.1,234388.3,345743.7,264896.4,335119.1,425707.9,276931.8,5410790,2969646,45626.53,0,249715.9,403011.89,50633.18,144130.79,61497,66994.49,24021.76,28294.02,174063.78,262176.7,1777912.1,2284412,1368272.8,0,0,0,0,0,0,0,0,21490.77,1350.611,0,215.0892,0,0,0,86815.03,301647.58,6175.01,0,0,759.6746,3278292.1,698922.2,61323.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.1558193,1.2050321,32.030409,26.47256,27.38118,57.47972,25.51899,45.546459,32.7997,68.24276,35.45476,36.3399,57.47565,24.50795,50.5788,24.90263,706.66121,551.6351,569.2102,820.26502,140.16288,352.43648,180.45008,377.38918,193.22918,196.23272,401.41676,267.0498,3091.6585,1993.2292,4407.8183,4863.893,2592.756,5129.772,2610.336,6154.0902,18501.635,26227.57,73223.46,26017.52,43879.236,9592.674,755243.15,5906.918,5772.554,6508.995,3174.804,4687.6755,1357.0944,2747.9422,8932.651,10502.445,695806.24,48030.97,690072.21,124764.84,276800.6,164481.31,182238.42,1264539,697518.4,2041966.2,348438.5,2151396.3,995077.2,2120032.4,5801142,3360043,6627651.3,1420294,1046568.3,3153526.9,2496533.2,1944756.7,394506.7,997938,700675.6,732328.3,1173447.9,546417.1,2979754.2,222649.7,0,0,0,468705.9,627756.6,197886.1,81873.77,89635.152,87076.42,16443.999,77134.205,635457,8517215.8,1283335.3,131002,2929,0,0,0,0,0,0,0,0,0,116.4594,990.97313,0,0,0,0,33252.17,22927.994,0,0,441.613,19757681.56,7034180,1702478.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.5798143,0.4482375,13.2618465,13.23628,13.69059,28.73986,11.19861,20.930238,16.39985,34.12138,17.72738,18.16995,27.65251,11.34695,23.45572,12.10697,380.73974,303.2708,309.1347,484.2414,86.97616,179.53252,92.06554,188.69459,96.61459,98.11636,200.70838,515.0608,2208.176,1165.958,2786.423,2826.451,1440.543,2561.812,1051.012,2425.0988,5544.121,397859.8,23124.47,11989.51,10155.473,3450.668,35513.52,2953.459,2659.8,3142.769,1587.402,2460.3605,729.8149,1376.3852,12543.25,14221.01,325004.21,15832.56,24346.47,12730.59,101221.88,92559.09,85817.36,755335.2,480063.8,1482526.1,238813,524527.2,335255.5,531885.2,2382249,1005323,1048203,371456.7,514979.5,1021455.1,633432.2,778647.6,232050.8,757232.1,456792.7,600646.5,761458.7,313269.7,100459.397,244,0,0,0,0,195621.3,753988.46,43770.72,288072.4,193755.6,45259.06,370550.3,283735.8,573685.8,8.906342,0,0,0,0,0,0,0,1614.5754,296.3147,3044.277,1827.728,0,2170.6676,0,0,0,0,115131.9,21156.91,0,0,0,1295807,5395525,3485231.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.0368858,36.716178,26.47256,27.38118,57.47379,11.849017,48.342064,32.7997,68.24276,35.45476,36.3399,51.15891,22.6939,46.91144,24.21394,910.0475,593.7034,618.2694,1115.1211,411.3139,359.06504,184.13108,377.38918,193.22918,196.23272,401.41676,712.4984,4090.8088,2650.493,5295.847,5221.823,2582.049,3413.12823,1665.3319,11612.0954,16824.635,30846.35,56640.306,5317.68,9907.528,5521.271,10645.357,5128.152,8086.506,10157.563,2623.995,4607.671,2224.19,4418.47,26217.44,29764.5,313655.36,31665.12,58412.74,33087.27,215158.8,201818.88,168148.05,774907.05,961450.3,6289471.4,558236.2,1452836.4,523653.4,1003282.2,4013768.2,1040268.7,1709908.8,832860.1,1069658.4,1690700.8,724064.9,1093469.4,501880.3,1544474.2,1033176.6,1670038.6,3064431.3,731110.5,4967.092,0,307133.57,333520.7,17375.21,0,0,1779605.1,1054595.1,800031.95,510850.2,342360.6,1310961.24,896433.8,680062.3,0,0,0,0,0,0,0,0,6545.5656,30226.21054,423.6297,4344.0237,0,212184.2,38870.82,0,1.555907,2351.763,56096.11,11033.48,0,0,0,1046529.119,5253793,5827976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,19.11539,13.23628,13.69059,26.81664,0.1782725,28.27278,16.39985,34.12138,17.72738,16.4701,23.77682,11.34695,23.45572,12.10697,350.19323,303.2708,309.1347,635.7654,315.6778,244.5622,98.86315,188.69459,96.61459,98.11636,367.7883,983.9932,2208.176,1185.901,2124.6662,30588.5762,273.9354,84.5098687,2730.467,8024.43,3278.41,10146.21,8981.595,1526.465,3337.025,1916.558,3937.664,1973.124,2340.857,2545.717,1083.843,2196.102,1112.095,2251.847,12950.74,14598.63,275227.65,91467.19,115602.15,77865.07,314022.7,168595.5,173750.8,252681.26,878599.3,5291884,243758.4,648042,188409.2,245120.9,1181013.7,458744.9,890555.3,491067,547357.1,998756.2,370873,592615.1,280522.4,2102657.1,545787.6,978442.5,1662868,926577.9,328525.888,0,783758,410846.9,353491.3,0,0,0,18699,482806.6,780121.1,511018.9,1029527.5,277748,1236.036,0,0,0,0,0,0,0,0,0,0,0,4805.6781,66108.2,579109.9,233767.9,803590.83,32416.389,23.1103,0,0,0,0,0,0,2060902,4556856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18.701079,13.23628,13.69059,23.09018,5.264799,29.77753,16.39985,34.12138,17.72738,12.99076,21.92768,11.34695,23.45572,12.10697,235.81319,303.2708,309.1347,635.7654,326.5822,647.4287,212.5598,433.4981,96.61459,298.4273,1532.6735,1078.791,2208.176,1142.028,1955.5676,1385.4502,396.1481,2196.7088,4247.135,7853.88,3435.742,5245.937,8095.729,1526.465,3681.718,1916.558,3889.977,1973.124,1991.68,2666.9,1083.843,2196.102,1112.095,4069.176,13305.18,16938.34,1006742.44,100561.7,213816.92,144211.8,422509.8,230393.6,236816.8,339881.3,952678.9,1954871.6,387365.6,657343.7,258986.5,283927.4,1033507.7,409386.2,661656.2,345286,606593.6,1211631.1,369810.3,559019.8,303675.2,734026,574912.6,1047158,2088780.2,834845.6,1004241.8,106189.1,1052727.8,419324.8,226123.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,902.2208,25733.96,177418.71,127514,135770.19,72668.44,55011.3,0,0,0,0,0,0,1344188,3636431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,37.696042,26.47256,27.38118,30.62297731,25.51882,106.37512,32.7997,68.24276,30.04781,21.90176,43.85536,22.6939,46.91144,24.21394,724.8103,606.5416,618.2694,1271.5308,651.3023,1227.7615,633.5858,1312.6542,1213.4284,1556.3631,3095.78,1981.7572,4045.7691,2059.44,3524.5303,3510.5379,2431.393,10014.359,8449.443,11382.303,5382.976,10402.933,15372.163,3187.038,7750.118,3833.116,7779.954,3946.248,3905.171,5106.492,2167.686,4392.204,2224.19,27908.204,28252.06,27915.34,1203775.61,234214.15,483426.42,269189.7,1422139.9,537470.5,305647.8,1503643,1955103.2,2536819.1,613261.3,1840833.7,543435.9,297861.7,1497744.6,618442.2,1604704.2,582135.7,992171.7,3042472.4,1241161.8,1430199.1,1538839.1,1706998.7,1488087.2,1626298.3,4529552.4,2851795,3333569.1,1236361.7,2285112.3,561230.6218,11336.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325353.69,528182.59,198396.4,244114.27,127930.91,130390.23,96614.562,292.0058,0,0,0,197373.0034,3838441,13099233,464035.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,18.707467,13.23628,13.69059,11.651536,31.8865,95.18704,25.38962,34.12138,12.744,10.579,21.92768,11.34695,23.45572,12.10697,418.0412,303.2708,309.1347,635.7654,326.5822,527.5224,265.826,697.4977,736.2579,779.494,1500.3519,1004.173,1277.2332,627.2615,1693.0255,1826.3933,2651.468,4850.815,1424.424,1894.0845,2618.56,4775.558,7784.391,3390.804,4438.931,1916.558,3889.977,1972.096,1870.738,2631.074,1083.843,2321.658,1112.095,30797.22,17690.23,15738.11,368397.37,182551.1,346156.2,205434,647062,326316.6,275194.8,1935703.2,754376,1169413.1,296003.2,932073.6,436734.7,254550.1,1506742.3,612203.4,1147082,580693.1,691476.8,2721729,797066,1156229.1,422645.9,1022107.6,759025,556614.6,1791127.8,1391026,62615.56,0,118.7368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61968.09,70228.16,96398.7,91504.17,109621.83,29627.416,23914.78,68263.14,174.1832,0,0,0,37904.96,1504660,3931699,681606.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,30.284155,26.21856,27.38118,57.889745,42.38799,194.27856,77.81039,58.377809,21.72907,21.158,43.85536,22.6939,46.91144,24.21394,877.9006,600.1233,580.6163,1271.5308,653.1644,1238.5592,687.6114,1409.3074,1309.3903,1558.988,2925.0313,1351.1091,2455.2578,1273.1821,3967.9083,3558.0606,2501.3796,2086.5615,701.3885,4713.3768,5647.53,9882.889,15422.358,5963.393,7883.133,3639.217,7623.936,3254.453,3105.11,5994.14,2945.165,9555.67,54761.853,42752.527,35366.17,69993.14,1773677.9,239882,906366.3,487016.5,2845342.5,1756426.6,835900.5,2079425.2,1249518.8,4290014.7,989868.4,4627984.2,2615222.9,1081380.1,3014156.6,2437760,4705749,2510817,2067461.1,5658428,2219965,3213386.7,1047527.1,1759505.8,952805.7,1446036.2,2913726.4,1092628.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312252.33,76989.39,131307.1,140901.98,223197.88,73576.319,35081.66,217189.05,13937.882,64.0526,0,0,0,1276252.9,8873414,2827799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
